Point,Zone,Probe,DAS,Date,depth_5,depth_15,depth_25,depth_35,depth_45,depth_55,depth_65,depth_75,depth_85,Neutron_depth_5,Neutron_depth_15,Neutron_depth_25,Neutron_depth_35,Neutron_depth_45,Neutron_depth_55,Neutron_depth_65,Neutron_depth_75,Neutron_depth_85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,57,9-Feb,45.47107958,51.99245417,53.15471417,55.20139021,55.13828833,54.34999875,53.19679167,53.05674938,55.45348375,41.56056674,47.52110311,48.58340875,50.45407065,50.39639554,49.67589886,48.62186758,48.49386893,50.68448415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,58,10-Feb,45.447865,51.85247875,53.14156042,55.197905,55.12728646,54.31246604,53.18207396,53.03566104,55.43755771,41.53934861,47.39316558,48.57138622,50.45088517,50.38633982,49.64159396,48.6084156,48.47459419,50.66992775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,59,11-Feb,45.19629563,51.68899354,53.11858479,55.17125813,55.13941042,54.30157958,53.19378479,53.03089292,55.42874688,41.3094142,47.2437401,48.5503865,50.42652993,50.39742112,49.63164374,48.6191193,48.47023613,50.66187464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,60,12-Feb,44.73317229,51.53134375,53.07813688,55.15053854,55.109775,54.27126917,53.20470958,53.03547688,55.44568729,40.88611947,47.09964819,48.5134171,50.40759223,50.37033435,49.60394002,48.62910456,48.47442586,50.67735818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,61,13-Feb,44.30230417,51.35848146,53.04607896,55.14775333,55.09405979,54.25871771,53.19916792,53.0189725,55.44145333,40.49230601,46.94165205,48.48411617,50.40504655,50.35597065,49.59246799,48.62403948,48.45934087,50.67348835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,62,14-Feb,43.49093396,51.08735417,53.04882333,55.11502958,55.08463313,54.22306563,53.19283563,53.03474354,55.42281583,39.75071364,46.69384171,48.48662453,50.37513704,50.34735468,49.55988198,48.61825176,48.4737556,50.65645367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,63,15-Feb,42.62160229,50.71644521,53.02962563,55.10528438,55.06735438,54.20683521,53.20676667,53.02429083,55.42755854,38.95614449,46.35483092,48.46907782,50.36622992,50.3315619,49.54504738,48.63098473,48.46420182,50.66078851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,64,16-Feb,41.67110292,50.23019271,52.97060771,55.0892775,55.03213458,54.16669146,53.22244542,53.05675688,55.40841438,38.08738807,45.91039614,48.41513545,50.35159964,50.29937101,49.50835599,48.64531511,48.49387578,50.64329074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,65,17-Feb,40.6694975,49.44832833,52.90312354,55.05048771,54.97495542,54.09781479,53.255075,53.11363521,55.42061313,37.17192072,45.1957721,48.35345492,50.31614577,50.24710925,49.44540272,48.67513855,48.54586258,50.6544404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,66,18-Feb,39.57539167,48.72347271,52.82128604,54.99433042,54.89585646,54.01613188,53.26188792,53.15806375,55.43247375,36.17190798,44.53325406,48.27865544,50.264818,50.1748128,49.37074453,48.68136556,48.58647027,50.66528101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,67,19-Feb,38.27707292,47.84580146,52.75075375,54.94081333,54.82353833,53.95922042,53.18999625,53.16393958,55.43890896,34.98524465,43.73106253,48.21418893,50.21590339,50.10871404,49.31872746,48.61565657,48.59184078,50.67116279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,68,20-Feb,36.71437333,46.72189646,52.68070188,54.90955125,54.78527271,53.88749771,53.08195542,53.17367354,55.39215438,33.55693723,42.70381336,48.15016151,50.18732984,50.07373926,49.25317291,48.51690725,48.60073762,50.6284291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,69,21-Feb,35.25639292,45.31505229,52.60941583,54.86789458,54.75753625,53.83499313,52.98460396,53.12905604,55.37081125,32.22434313,41.41795779,48.08500607,50.14925565,50.04838813,49.20518372,48.42792802,48.55995722,50.60892148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,70,22-Feb,33.75798979,43.64265396,52.53833604,54.69350333,54.73405604,53.80317521,52.91088313,53.07712021,55.35421792,30.85480267,39.88938572,48.02003914,49.98986205,50.02692722,49.17610214,48.36054718,48.51248787,50.59375518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,71,23-Feb,32.20649875,41.68583333,52.40282333,54.38779104,54.68399,53.71826854,52.79498,52.99331583,55.31528938,29.43673986,38.10085167,47.89618053,49.71044101,49.98116686,49.09849745,48.25461172,48.43589067,50.55817449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,72,24-Feb,30.60626854,39.5614075,52.2111475,53.99414313,54.64957917,53.62329313,52.65026708,52.88175917,55.26690188,27.97412945,36.15912646,47.72098882,49.35064682,49.94971536,49.01168992,48.12234411,48.33392788,50.51394831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,73,25-Feb,29.07074354,37.60974917,51.91030917,53.62990333,54.61876083,53.55782667,52.55795042,52.78294979,55.25929146,26.5706596,34.37531074,47.44602258,49.01773165,49.9215474,48.95185357,48.03796668,48.24361611,50.50699239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,74,26-Feb,27.69069875,35.77157896,51.603915,53.1307375,54.56741792,53.42769188,52.46888104,52.72280667,55.276205,25.30929866,32.69522317,47.16597831,48.56149408,49.87461998,48.83291037,47.95655727,48.18864529,50.52245137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,75,27-Feb,26.25112375,33.78666063,51.19577208,52.45406438,54.52591792,53.29227333,52.36264375,52.65941729,55.31410479,23.99352711,30.88100781,46.79293568,47.94301484,49.83668898,48.70913783,47.85945639,48.1307074,50.55709178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,76,28-Feb,24.97341646,31.96658708,50.75210271,51.63333625,54.44430917,53.14946854,52.23039604,52.56834729,55.34355271,22.82570264,29.21746059,46.38742188,47.19286933,49.76209858,48.57861425,47.73858198,48.04746942,50.58400718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,77,29-Feb,23.7974025,30.32025813,50.26168854,50.73439479,54.38258708,52.95834458,52.07191063,52.46132646,55.36539146,21.75082589,27.71271593,45.93918333,46.37123684,49.70568459,48.40392695,47.59372631,47.94965238,50.60396779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,78,1-Mar,23.20350125,29.31627458,49.90626708,50.21071542,54.32291313,52.83072271,51.92386542,52.35226521,55.37267521,21.20800014,26.79507497,45.61432811,45.89259389,49.6511426,48.28728056,47.45841299,47.8499704,50.61062514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,79,2-Mar,22.82849438,28.22430354,49.3456475,49.65517375,54.22038292,52.66956667,51.70074625,52.17687042,55.3557475,20.86524386,25.79701344,45.10192182,45.38482881,49.55742999,48.13998393,47.25448207,47.68965956,50.59515322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,80,3-Mar,22.28811958,26.89026604,48.41362563,48.79646313,54.04778313,52.42437979,51.36328938,51.90130167,55.31934958,20.3713413,24.57770316,44.25005382,44.5999673,49.39967378,47.91588313,46.94604649,47.43778972,50.56188552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,81,4-Mar,21.76884396,25.82542625,47.36422521,47.89558354,53.83311354,52.18231625,50.88952729,51.54021521,55.32137979,19.89672338,23.60443959,43.29090184,43.77656336,49.20346578,47.69463705,46.51302794,47.1077567,50.56374113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,82,5-Mar,20.95119417,24.67227667,46.45837333,47.12286125,53.60527417,51.96190688,50.49182771,51.27617792,55.31732,19.14939147,22.55046087,42.46295323,43.07029518,48.99522059,47.49318288,46.14953053,46.86642662,50.56003048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,83,6-Mar,20.21205354,23.61957375,45.67531917,46.34669417,53.44117729,51.78104146,50.128505,51.02884729,55.27569896,18.47381694,21.58829041,41.74724172,42.36087847,48.84523604,47.32787189,45.81745357,46.64036642,50.52198885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,84,7-Mar,19.32288375,22.28836875,44.60224771,45.38293625,53.20936792,51.50309083,49.40881167,50.40498542,55.23156271,17.66111575,20.37156904,40.76645441,41.48000373,48.63336228,47.07382502,45.15965386,46.07015667,50.48164832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,85,8-Mar,18.53092583,21.086685,43.51578979,44.58701396,53.03275938,51.24433375,48.48590813,49.23147792,55.16277563,16.93726621,19.27323009,39.77343187,40.75253076,48.47194207,46.83732105,44.31612003,44.99757082,50.41877692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,86,9-Mar,17.70670396,19.63558021,42.34824688,43.78202979,52.84360708,50.95307667,47.60046208,47.97412042,55.06416667,16.18392742,17.94692031,38.70629764,40.01677523,48.29905687,46.57111207,43.50682234,43.84834606,50.32864833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,87,10-Mar,16.75968958,17.92674313,40.94851729,42.97542875,52.68458313,50.69851875,46.72709958,46.73870583,54.8886775,15.31835628,16.38504322,37.4269448,39.27954188,48.15370898,46.33844614,42.70856902,42.71917713,50.16825124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,88,11-Mar,15.76919146,16.38550958,39.37802729,42.2396925,52.47283583,50.41348292,45.79549292,45.3260825,54.61338521,14.41304099,14.97635576,35.99151694,38.60707895,47.96017195,46.07792339,41.85708053,41.42803941,49.91663408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,89,12-Mar,14.83862271,15.07975792,37.73394208,41.54692854,52.24922146,50.10022396,44.93498479,44.00754646,54.22002354,13.56250116,13.78289874,34.48882306,37.97389269,47.75578841,45.7916047,41.0705761,40.22289746,49.55710152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,90,13-Mar,14.02385229,13.90481854,36.20122875,40.9397275,52.10140542,49.78370646,44.25078708,43.05328625,53.85937479,12.81780099,12.70900415,33.08792308,37.41891094,47.62068455,45.5023077,40.44521939,39.35070363,49.22746856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,91,14-Mar,13.63638208,13.13655375,35.13405333,40.51572667,51.9682025,49.56927813,43.74877208,42.42571938,53.6083325,12.46365322,12.00681013,32.11252475,37.03137417,47.49893709,45.30632021,39.98637768,38.77710751,48.99801591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,92,15-Mar,13.29080833,12.44310333,34.13114521,40.10975375,51.85709021,49.274835,43.21549458,41.74056833,53.36226896,12.14779882,11.37299645,31.19586672,36.66031493,47.39738045,45.03719919,39.49896205,38.15087946,48.77311383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,93,16-Mar,13.25066313,11.80006354,32.97030708,39.61475688,51.66588729,48.96567979,42.6051575,40.90646146,53.06350271,12.1111061,10.78525808,30.13486067,36.20788778,47.22262098,44.75463133,38.94111396,37.38850577,48.50004148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,94,17-Mar,17.29555,11.56510646,32.32022104,39.28524729,51.57714688,48.68797604,42.15932375,40.38920313,52.92444271,15.8081327,10.5705073,29.54068203,35.90671602,47.14151224,44.5008101,38.53362191,36.91573166,48.37294064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,95,18-Mar,16.95435146,11.39661375,31.53493292,38.88339396,51.40708479,48.38609958,41.51161167,39.54686917,52.68680333,15.49627723,10.41650497,28.82292869,35.53942208,46.9860755,44.22489502,37.94161306,36.14583842,48.15573825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,96,19-Mar,15.96079938,11.20341542,30.62527292,38.46574917,51.24243667,48.06336854,40.83467313,38.70500771,52.41591938,14.58817063,10.23992169,27.99149945,35.15769474,46.83558711,43.92991885,37.32289124,35.37637705,47.90815031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,97,20-Mar,15.37817396,11.05930938,30.01572479,38.18300542,51.13693479,47.86358271,40.41292604,38.094565,52.24119188,14.055651,10.10820877,27.43437246,34.89926695,46.7391584,43.7473146,36.9374144,34.81843241,47.74844937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,98,21-Mar,18.86146375,11.25487,29.68200938,37.99181896,51.07125563,47.72992813,40.19336646,37.77332833,52.15109771,17.23937787,10.28695118,27.12935657,34.72452253,46.67912764,43.62515431,36.73673694,34.5248221,47.66610331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,99,22-Mar,20.63416083,12.50502875,29.64981271,37.87980875,51.05924167,47.664345,40.04617542,37.65222958,52.10895083,18.859623,11.42959628,27.09992882,34.6221452,46.66814688,43.56521133,36.60220433,34.41413784,47.62758106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,100,23-Mar,21.02453542,14.3761575,29.68700063,37.77608313,51.03050313,47.56059625,39.86426958,37.40903,52.04056063,19.21642537,13.13980796,27.13391857,34.52733998,46.64187986,43.47038497,36.4359424,34.19185342,47.56507241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,101,24-Mar,21.92402208,20.76916146,30.22543792,37.70997688,51.00069875,47.42299125,39.65824438,37.05785083,51.93260792,20.03855618,18.98301357,27.62605026,34.46691886,46.61463866,43.344614,36.24763536,33.87087566,47.46640364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,102,25-Mar,21.37113979,22.73243146,30.82166292,37.57687313,50.94284604,47.27202229,39.441985,36.65859771,51.78180708,19.53322177,20.77744235,28.17099991,34.34526204,46.56176128,43.20662837,36.04997429,33.50595831,47.32857167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,103,26-Mar,20.83807708,22.57723354,31.05644813,37.40786917,50.92913979,47.12905958,39.2266975,36.33361313,51.66165042,19.04600245,20.63559146,28.38559359,34.19079242,46.54923377,43.07596046,35.85320152,33.2089224,47.21874848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,104,27-Mar,19.94813042,21.24000083,31.04117979,37.21243458,50.91285708,47.02291167,39.06052292,36.04043,51.55820563,18.2325912,19.41336076,28.37163833,34.01216521,46.53435137,42.97894126,35.70131795,32.94095302,47.12419994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,105,28-Mar,18.63390708,19.35971625,30.80113729,36.953455,50.85871271,46.90526167,38.9178125,35.7499225,51.41507271,17.03139107,17.69478065,28.15223948,33.77545787,46.48486342,42.87140916,35.57088063,32.67542917,46.99337646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,106,29-Mar,17.21703188,17.45783125,30.43564583,36.66001646,50.78319458,46.76784917,38.74680875,35.41506208,51.20017646,15.73636713,15.95645776,27.81818029,33.50725504,46.41583985,42.74581414,35.4145832,32.36936674,46.79696128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,107,30-Mar,16.29398667,15.88536083,30.10319563,36.39816125,50.75816958,46.65270021,38.61495479,35.16362146,51.01159521,14.89270381,14.5192198,27.5143208,33.26791938,46.392967,42.64056799,35.29406868,32.13955001,46.62459802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,108,31-Mar,25.58841938,31.58425604,33.71995667,36.32003313,50.78575563,46.57974771,38.53220813,35.10257813,50.91003729,23.38781531,28.86801002,30.82004039,33.19651028,46.41818064,42.57388941,35.21843823,32.08375641,46.53177408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,109,1-Apr,25.90133313,36.26651542,38.67143313,36.15349125,50.83301896,46.54643146,38.50047354,35.08926208,50.86640208,23.67381848,33.14759509,35.34568988,33.044291,46.46137933,42.54343835,35.18943282,32.07158554,46.4918915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,110,2-Apr,27.27193313,39.24325458,46.57402854,38.14234688,50.76716438,46.55575542,38.48089188,35.07533958,50.84676208,24.92654688,35.86833469,42.56866209,34.86210504,46.40118824,42.55196045,35.17153517,32.05886038,46.47394054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,111,3-Apr,26.95609229,39.36034229,49.64979458,39.44828083,50.63534688,46.58845958,38.49068188,35.08537521,50.85384375,24.63786835,35.97535285,45.37991225,36.05572868,46.28070704,42.58185206,35.18048323,32.06803294,46.48041319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,112,4-Apr,26.57432063,39.10184375,49.70350438,40.17796354,50.51419958,46.59610479,38.47919479,35.06028938,50.84611792,24.28892905,35.73908519,45.429003,36.72265868,46.16997842,42.58883978,35.16998404,32.04510449,46.47335178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,113,5-Apr,26.24146771,38.80601688,49.60652792,40.63120771,50.45325604,46.60206813,38.469275,35.03364979,50.83919792,23.98470149,35.46869942,45.34036652,37.13692385,46.11427602,42.59429027,35.16091735,32.02075591,46.4670269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,114,6-Apr,25.93101875,38.48617333,49.46648917,40.91157458,50.42982979,46.5743975,38.44566354,35.00142021,50.82326667,23.70095114,35.17636243,45.2123711,37.39317917,46.09286443,42.56899932,35.13933648,31.99129807,46.45246573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,115,7-Apr,25.66161708,37.93730667,49.32595438,41.14317042,50.42450813,46.56446208,38.42244438,34.97696708,50.81875958,23.45471801,34.67469829,45.0839223,37.60485776,46.08800043,42.55991834,35.11811416,31.96894791,46.44834626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,116,8-Apr,24.57559438,36.58728021,49.09406625,41.14026979,50.46092458,46.57042375,38.39206875,34.88688042,50.83469021,22.46209326,33.44077411,44.87197655,37.60220659,46.12128507,42.56536731,35.09035084,31.8866087,46.46290685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,117,9-Apr,23.22980667,35.10037,48.82286479,41.11363021,50.47221667,46.5536125,38.35245458,34.83289063,50.81988854,21.23204329,32.08173818,44.62409842,37.57785801,46.13160603,42.55000183,35.05414349,31.83726203,46.44937813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,118,10-Apr,23.15056458,33.80973396,48.52990646,41.06039479,50.47072375,46.55437375,38.33851646,34.80748875,50.84193417,21.15961603,30.90209684,44.3563345,37.52920084,46.13024151,42.55069761,35.04140404,31.81404472,46.46952783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,119,11-Apr,22.32872542,31.91292438,47.89851375,40.739945,50.50758667,46.51252188,38.32354458,34.74205458,50.86913667,20.40845503,29.16841288,43.77924157,37.23630973,46.16393421,42.51244499,35.02771975,31.75423789,46.49439091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,120,12-Apr,20.74002854,29.45208208,46.70882188,40.29076479,50.4820175,46.49618021,38.2816325,34.64464167,50.86559604,18.95638609,26.91920302,42.69186319,36.82575902,46.140564,42.49750871,34.98941211,31.66520248,46.49115478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,121,13-Apr,19.444205,27.24514667,45.28604021,39.86586771,50.48499708,46.45222125,38.24339063,34.57126229,50.84837042,17.77200337,24.90206405,41.39144075,36.43740309,46.14328733,42.45733022,34.95445903,31.59813373,46.47541056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,122,14-Apr,18.53300333,25.25383188,43.72542583,39.38028229,50.44665292,46.43695979,38.21998333,34.510905,50.82986708,16.93916505,23.08200233,39.96503921,35.99357801,46.10824077,42.44338125,34.93306477,31.54296717,46.45849851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,123,15-Apr,24.143575,26.75573917,42.80407208,39.02059479,50.43792125,46.40630021,38.19334354,34.47825729,50.793345,22.06722755,24.4547456,39.12292188,35.66482364,46.10026002,42.41535839,34.908716,31.51312716,46.42511733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,124,16-Apr,26.17072875,32.24715958,42.67401833,38.77697063,50.41896688,46.37610938,38.15086417,34.42891021,50.81039438,23.92004608,29.47390386,39.00405276,35.44215115,46.08293572,42.38776397,34.86988985,31.46802393,46.44070046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,125,17-Apr,25.38843354,33.01461729,42.40652917,38.46621854,50.43579167,46.32489958,38.119575,34.37945542,50.82503625,23.20502826,30.1753602,38.75956766,35.15812375,46.09831358,42.34095822,34.84129155,31.42282225,46.45408313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,126,18-Apr,24.25538813,32.48003021,41.96456021,38.11658813,50.39726104,46.30616063,38.10594771,34.351705,50.80894917,22.16942475,29.68674761,38.35560803,34.83856155,46.06309659,42.32383081,34.82883621,31.39745837,46.43937954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,127,19-Apr,22.53384583,30.91952417,41.23512521,37.68555521,50.35363771,46.23993458,38.05420042,34.26882208,50.77903292,20.59593509,28.26044509,37.68890444,34.44459746,46.02322487,42.26330021,34.78153918,31.32170338,46.41203609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,128,20-Apr,20.52721375,28.46546063,40.20971542,37.23302333,50.33704375,46.18349271,38.00740688,34.21045063,50.74880438,18.76187337,26.01743101,36.75167989,34.03098333,46.00805799,42.21171234,34.73876988,31.26835187,46.3844072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,129,21-Apr,24.82409958,28.83681083,39.71900604,37.01975625,50.29430021,46.15399479,37.97839292,34.19350792,50.68499917,22.68922702,26.3568451,36.30317152,33.83605721,45.96899039,42.18475124,34.71225113,31.25286624,46.32608924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,130,22-Apr,25.84660958,32.13542271,39.63611375,36.90613333,50.27942208,46.10414333,37.94550729,34.18659208,50.66877396,23.62380116,29.37177636,36.22740797,33.73220587,45.95539178,42.13918701,34.68219366,31.24654516,46.3112594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,131,23-Apr,24.86368354,32.52244979,39.4394925,36.66754792,50.26263333,46.06496604,37.878885,34.13185875,50.61098292,22.72540676,29.72551911,36.04769615,33.5141388,45.94004687,42.10337896,34.62130089,31.1965189,46.25843839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,132,24-Apr,23.35969,31.85564104,39.07536438,36.38036958,50.17894917,45.97163563,37.81633188,34.04660542,50.48172646,21.35075666,29.11605591,35.71488304,33.2516578,45.86355954,42.01807496,34.56412733,31.11859735,46.14029798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,133,25-Apr,24.00555875,31.53843021,38.96229354,36.50292292,50.14519646,45.92235833,37.74351917,33.96638771,50.3715275,21.9410807,28.82612521,35.6115363,33.36367155,45.83270956,41.97303552,34.49757652,31.04527837,46.03957614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,134,26-Apr,28.84920146,41.10821875,43.45261146,39.31112063,50.07243667,45.93493813,37.73164792,33.96033417,50.32896604,26.36817013,37.57291194,39.71568687,35.93036425,45.76620711,41.98453345,34.4867262,31.03974543,46.00067496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,135,27-Apr,29.25868104,41.71082375,46.8296325,38.82480896,50.05505125,45.91038563,37.71165938,33.95401042,50.29617625,26.74243447,38.12369291,42.80228411,35.48587539,45.75031684,41.96209246,34.46845667,31.03396552,45.97070509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,136,28-Apr,29.38677354,42.09570583,49.93450042,39.53728292,49.96754958,45.89492958,37.68509625,33.9171925,50.27603208,26.85951102,38.47547513,45.64013338,36.13707659,45.67034032,41.94796564,34.44417797,31.00031395,45.95229332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,137,29-Apr,28.68103125,41.62956479,50.15918063,40.45294479,49.85052542,45.88341396,37.67517188,33.85456979,50.24598458,26.21446256,38.04942222,45.84549109,36.97399154,45.56338023,41.93744036,34.43510709,30.94307679,45.92482991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,138,30-Apr,28.22939875,41.39774625,50.05284438,40.93085313,49.76829625,45.86357021,37.64991458,33.80434313,50.17553479,25.80167046,37.83754007,45.74829976,37.41079976,45.48822277,41.91930317,34.41202193,30.89716962,45.8604388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,139,1-May,27.38847979,41.15255458,49.89876958,41.07446583,49.73914875,45.86130208,37.63123708,33.74998813,50.11870938,25.03307053,37.61343489,45.6074754,37.54206177,45.46158196,41.9172301,34.39495069,30.84748915,45.80850037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,140,2-May,25.44975771,40.72643646,49.67343854,40.91477875,49.71866729,45.84524938,37.57035333,33.62072083,50.01666917,23.26107855,37.22396292,45.40152283,37.39610778,45.4428619,41.90255793,34.33930295,30.72933884,45.71523562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,141,3-May,22.68232979,39.89731688,49.41562813,40.51852292,49.70325521,45.80423,37.45761896,33.39192979,49.81676042,20.73164943,36.46614762,45.16588411,37.03392995,45.42877526,41.86506622,34.23626373,30.52022383,45.53251902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,142,4-May,20.25074875,38.48962229,49.10317417,40.01135208,49.65936417,45.74069396,37.2995775,33.09376396,49.54627938,18.50918436,35.17951477,44.88030119,36.5703758,45.38865885,41.80699428,34.09181384,30.24770026,45.28529935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,143,5-May,18.402345,36.69428208,48.74210604,39.67161979,49.63488875,45.68431604,37.16148708,32.84310271,49.32293354,16.81974333,33.53857382,44.55028492,36.25986049,45.36628832,41.75546486,33.96559919,30.01859588,45.08116126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,144,6-May,16.70947792,34.55865563,48.24777813,39.2896,49.58111958,45.60352979,37.02829708,32.5950775,49.11065646,15.27246282,31.58661124,44.09846921,35.9106944,45.3171433,41.68162623,33.84386353,29.79190084,44.88714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3,C,1113,145,7-May,15.18822938,32.26156521,47.62160854,38.86571542,49.56615083,45.53533125,36.88660563,32.36285438,48.85505917,13.88204165,29.4870706,43.52615021,35.52326389,45.30346186,41.61929276,33.71435754,29.5796489,44.65352408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
