Point	Zone	Probe	DAS	Date	depth_5	depth_15	depth_25	depth_35	depth_45	depth_55	depth_65	depth_75	depth_85	Sum_SWC_Raw.data	SWC_corrected	Precipitation
C3	C	1113	136	43949	29.38677354	42.09570583	49.93450042	39.53728292	22.5052	45.89492958	37.68509625	33.9171925	50.27603208	351.2327131	226.7565548	2
C3	C	1113	137	43950	28.68103125	41.62956479	50.15918063	40.45294479	22.1559	45.88341396	37.67517188	33.85456979	50.24598458	350.7377617	226.2426251	0.2
C3	C	1113	138	43951	28.22939875	41.39774625	50.05284438	40.93085313	22.1666	45.86357021	37.64991458	33.80434313	50.17553479	350.2708052	225.8335706	0.2
C3	C	1113	139	43952	27.38847979	41.15255458	49.89876958	41.07446583	22.1773	45.86130208	37.63123708	33.74998813	50.11870938	349.0528065	224.8930715	0.2
C3	C	1113	140	43953	25.44975771	40.72643646	49.67343854	40.91477875	22.148	45.84524938	37.57035333	33.62072083	50.01666917	345.9654042	222.5800672	0
C3	C	1113	141	43954	22.68232979	39.89731688	49.41562813	40.51852292	22.1587	45.80423	37.45761896	33.39192979	49.81676042	341.1430369	218.9849546	0
C3	C	1113	142	43955	20.25074875	38.48962229	49.10317417	40.01135208	22.1694	45.74069396	37.2995775	33.09376396	49.54627938	335.7046121	214.9703012	0
C3	C	1113	143	43956	18.402345	36.69428208	48.74210604	39.67161979	22.1801	45.68431604	37.16148708	32.84310271	49.32293354	330.7022923	211.2570372	0
C3	C	1113	144	43957	16.70947792	34.55865563	48.24777813	39.2896	22.1908	45.60352979	37.02829708	32.5950775	49.11065646	325.3338725	207.2869233	0
C3	C	1113	145	43958	15.18822938	32.26156521	47.62160854	38.86571542	22.2015	45.53533125	36.88660563	32.36285438	48.85505917	319.778469	203.2046443	0
C3	C	1113	146	43959	13.84709979	30.09350375	46.88664771	38.36398	22.2122	45.4533425	36.76124813	32.12036313	48.52885958	314.2672446	199.2056879	0
C3	C	1113	147	43960	12.85274458	27.92758563	45.84735729	37.968115	22.4229	45.38136479	36.64664354	31.93235021	48.22128604	309.2003471	195.5404016	1
C3	C	1113	148	43961	13.4556075	26.09992854	44.609575	37.82448354	23.7136	45.34555333	36.59924	31.88762958	48.04834813	307.5839656	194.3274019	7.4
C3	C	1113	149	43962	17.00968708	25.43274271	43.693105	37.76750604	23.8843	45.29623042	36.575175	31.90171438	47.98597208	309.5464327	196.0497947	8.2
C3	C	1113	150	43963	20.0222175	26.02121271	42.96801521	37.65254417	22.655	45.2555	36.559225	31.89615854	47.91898375	310.9488569	197.5657828	2
C3	C	1113	151	43964	20.31933667	26.01760083	42.42920313	37.52675	22.9057	45.2117925	36.53517521	31.90849042	47.84461021	310.698659	197.4660802	3.2
C3	C	1113	152	43965	20.78718542	26.00697813	41.8603	37.40081625	22.3964	45.16675646	36.51619833	31.90754333	47.72083792	309.7630158	196.9809953	0.6
C3	C	1113	153	43966	20.3989825	25.97722833	41.34265313	37.25353833	22.3271	45.14244958	36.48799333	31.89711271	47.6276075	308.4546654	196.1075336	0.2
C3	C	1113	154	43967	19.69294542	26.0026675	40.81801542	37.10747458	22.3778	45.11694917	36.46713229	31.90022604	47.48006833	306.9632788	195.074181	0.4
C3	C	1113	155	43968	20.58212208	26.14430458	40.32700125	37.07552292	22.9885	45.11154938	36.44855188	31.89006417	47.38123646	307.9488527	195.8609733	3.4
C3	C	1113	156	43969	20.19490792	26.19799354	39.877095	37.03420604	22.3192	45.118	36.42682021	31.87720708	47.3240025	306.3694323	194.839595	0
C3	C	1113	157	43970	19.45774696	26.20272217	39.61532609	37.04579435	22.3299	45.11751565	36.41880957	31.87239174	47.32145696	305.3816635	194.1038024	0
D1	D	1125	20	43833	52.18299739	40.60733652	40.73131739	40.96899826	40.63188522	40.81833739	40.74827174	40.86507174	41.13261261	378.6868283	300.0156572	0.4
D1	D	1125	21	43834	50.60875146	40.63388563	40.76001646	40.98485375	40.46748917	40.81815313	40.74149146	40.83595271	41.11327125	376.963865	298.6822686	0
D1	D	1125	22	43835	48.58719146	40.63357375	40.77299958	40.99166688	40.439875	40.83304938	40.73719063	40.83565625	41.10137875	374.9325817	297.0997844	0
D1	D	1125	23	43836	47.31513292	40.62439229	40.77751479	40.9977275	40.437825	40.84053917	40.73586208	40.82858208	41.10203667	373.6596125	297.7836613	0
D1	D	1125	24	43837	46.01675271	40.619955	40.77959896	41.00198563	40.43152125	40.84458333	40.73812229	40.83362833	41.09892104	372.3650685	296.7743386	0.2
D1	D	1125	25	43838	44.08146902	40.61283431	40.77863608	40.99596961	40.42556118	40.84644353	40.74092529	40.83826275	41.09920235	370.4193041	295.2553507	0.2
D1	D	1125	26	43839	42.46670854	40.60447063	40.77373646	40.99757667	40.4243975	40.84126979	40.74056	40.839365	41.09764771	368.7857323	293.9805529	0
D1	D	1125	27	43840	41.20488063	40.59484083	40.76752917	40.99261792	40.4174275	40.84139854	40.742555	40.84337271	41.09760375	367.502226	292.9779491	0
D1	D	1125	28	43841	38.49495375	40.58818438	40.769005	40.98976271	40.40224854	40.83997938	40.74623354	40.84539854	41.10216896	364.7779348	290.8526922	0
D1	D	1125	29	43842	36.64828625	40.57686729	40.76488042	40.99001438	40.38373688	40.84307688	40.73847563	40.83882125	41.09646292	362.8806219	289.3725221	0
D1	D	1125	30	43843	35.6164002	40.5633506	40.7601868	40.987411	40.377293	40.8399686	40.7364812	40.8454376	41.1014988	361.8280278	288.5509998	0
D1	D	1125	31	43844	34.72710125	40.5535625	40.75402333	40.98034271	40.36732479	40.84191542	40.74193396	40.84901167	41.09189875	360.9071144	287.8307957	0
D1	D	1125	32	43845	33.66577396	40.52891563	40.7471175	40.97543146	40.36183625	40.83511438	40.73683896	40.84559708	41.09453229	359.7911575	286.9593057	0
D1	D	1125	33	43846	32.21755896	40.50604125	40.73890729	40.96941708	40.35634646	40.83834292	40.73595188	40.84624083	41.09360958	358.3024163	285.7960333	0
D1	D	1125	34	43847	31.171107	40.4819948	40.7413814	40.9709572	40.3374496	40.8343898	40.741589	40.8484298	41.099141	357.2264396	284.9578209	0
D1	D	1125	35	43848	35.62316375	40.47671542	40.7415575	40.96751313	40.32981688	40.83240292	40.73869896	40.85420521	41.09584771	361.6599215	288.4174515	10.4
D1	D	1125	36	43849	43.89245229	40.57375833	40.75263396	40.96726354	40.31513958	40.83197292	40.73085167	40.85410396	41.09615542	370.0143317	294.9387139	0.2
D1	D	1125	37	43850	42.11291208	40.58565417	40.76778917	40.97703458	40.31298292	40.83227375	40.73040646	40.84579625	41.09707625	368.2619256	293.5743229	0
D1	D	1125	38	43851	39.36348608	39.75753275	39.9451602	40.15200529	39.50014961	40.01232471	39.9157	40.03089725	40.27189	358.9491459	286.1820183	0
D1	D	1125	39	43852	43.47362188	40.59044688	40.76592167	40.97788688	40.31154542	40.83472792	40.74224396	40.85079333	41.09475167	369.6419396	294.6505181	6.8
D1	D	1125	40	43853	46.38708354	40.65498833	40.77916542	40.98610667	40.30933771	40.83205875	40.74233354	40.84782479	41.10177375	372.6406725	296.993332	11
D1	D	1125	41	43854	46.99656125	40.69117063	40.78897604	41.02026708	40.39218563	40.89491125	40.77564688	40.85821021	41.10743479	373.5253638	297.6816048	9
D1	D	1125	42	43855	49.30411875	40.73038938	40.78776042	41.007545	40.48060958	40.98347583	40.83640521	40.88970667	41.06937438	376.0893852	299.6702418	19.6
D1	D	1125	43	43856	48.56633729	40.75564042	40.797875	41.0036875	40.49449333	41.00719125	40.84313396	40.89870354	41.05870229	375.4257646	299.1512424	0.2
D1	D	1125	44	43857	47.99984292	40.76657979	40.80212833	41.01070125	40.49608	41.02127708	40.85535292	40.89717083	41.06256771	374.9117008	298.7503354	0.2
D1	D	1125	45	43858	47.85548833	40.75076813	40.79835167	41.01600958	40.49905042	41.02540083	40.85716688	40.90280521	41.06300688	374.7680479	298.6381562	0
D1	D	1125	46	43859	47.82454896	40.74784479	40.80034854	41.01120146	40.49858854	41.0222225	40.85464396	40.9014225	41.05813229	374.7189535	298.5996567	0.2
D1	D	1125	47	43860	47.76301271	40.74709188	40.7983525	41.01736167	40.50376104	41.02819354	40.85212083	40.90196604	41.06344563	374.6753058	298.5658417	0.2
D1	D	1125	48	43861	47.56016417	40.73730104	40.79301292	41.01666167	40.50857521	41.02767813	40.85623771	40.90409125	41.07218417	374.4759063	298.4093461	0
D1	D	1125	49	43862	47.27496167	40.73296021	40.78654604	41.01425604	40.50258313	41.02647479	40.85367104	40.89993917	41.0674425	374.1588346	298.1611106	0
D1	D	1125	50	43863	46.83339771	40.74013771	40.79288167	41.01085125	40.49505583	41.02965375	40.85552979	40.89736896	41.07130563	373.7261823	297.8240009	0.2
D1	D	1125	51	43864	46.07488938	40.73929479	40.79817771	41.01455813	40.48045688	41.02724896	40.85048271	40.89336646	41.07209625	372.9505713	297.220784	0
D1	D	1125	52	43865	45.25975854	40.74044646	40.80868229	41.02372208	40.46759896	41.02192229	40.85159	40.8902525	41.07012104	372.1340942	296.5867344	0
D1	D	1125	53	43866	44.08780521	40.73902896	40.81493271	41.03323833	40.4588375	41.01475125	40.84596667	40.89850667	41.07275542	370.9658227	295.678185	0
D1	D	1125	54	43867	42.80910708	40.73300354	40.81909771	41.03689396	40.4571975	41.00220979	40.84654271	40.89919771	41.07982479	369.6830748	294.6789393	0
D1	D	1125	55	43868	41.64705125	40.71988854	40.81896729	41.03454	40.44884375	40.99752604	40.84703063	40.89919708	41.08742208	368.5004667	293.756525	0
D1	D	1125	56	43869	40.91366938	40.70801375	40.81645042	41.03098375	40.44484625	40.98687083	40.84950958	40.90018563	41.09159167	367.7421213	293.164664	0.2
D1	D	1125	57	43870	40.55746292	40.68553979	40.81276229	41.02762854	40.4307525	40.97668979	40.8402125	40.89603438	41.09655042	367.3236331	292.8387186	0
D1	D	1125	58	43871	38.90885292	40.67050854	40.81297896	41.02868125	40.42014375	40.96955604	40.82874625	40.88426854	41.10431771	365.628054	291.5169998	0
D1	D	1125	59	43872	37.03376688	40.63605229	40.80894292	41.02372292	40.41255646	40.959155	40.8178125	40.88615167	41.10515313	363.6833138	289.9997156	0
D1	D	1125	60	43873	35.72980729	40.60025292	40.80004521	41.02322146	40.39901938	40.95077375	40.81236479	40.88046417	41.09655208	362.292501	288.9142367	0.2
D1	D	1125	61	43874	34.8351475	40.568075	40.78793313	41.03393875	40.38512	40.9375325	40.79801917	40.85751896	41.09238	361.295665	288.1375324	0
D1	D	1125	62	43875	32.45999	40.5325525	40.78281146	41.02507458	40.37317208	40.92846125	40.79673271	40.84085063	41.08320646	358.8228517	286.2067807	0
D1	D	1125	63	43876	30.03725208	40.41288125	40.76526896	41.02447313	40.35993792	40.92068042	40.79053458	40.83733792	41.09106375	356.23943	284.1899711	0
D1	D	1125	64	43877	27.24181979	39.95386979	40.74220813	41.02317146	40.34716271	40.91410083	40.78583875	40.83085833	41.09110833	352.9301381	281.6056737	0
D1	D	1125	65	43878	24.01838104	38.54902104	40.72161563	41.02282146	40.33135646	40.91160625	40.78158729	40.81789292	41.09044979	348.2447319	277.9478174	0
D1	D	1125	66	43879	21.34180708	36.89878292	40.56210104	41.02156917	40.30877146	40.91169292	40.77684833	40.80418563	41.08750854	343.7132671	274.3931423	0
D1	D	1125	67	43880	19.01395125	35.21744521	40.18408917	41.01024958	40.28520833	40.90606021	40.76696813	40.79394104	41.0890025	339.2669154	270.8776036	0
D1	D	1125	68	43881	16.67143563	33.43694021	39.62605333	41.00423896	40.26651479	40.91023125	40.75970333	40.79191167	41.091985	334.5590142	267.136058	0.2
D1	D	1125	69	43882	14.42060729	31.67588146	38.83382688	40.98414875	40.24853896	40.90356396	40.75540417	40.78067542	41.08663146	329.6892783	263.2378852	0
D1	D	1125	70	43883	12.41919271	29.94675667	37.8349375	40.844775	40.21884104	40.90253354	40.75243521	40.76409188	41.08843188	324.7719954	259.2630184	0.2
D1	D	1125	71	43884	10.39865219	28.21874438	36.72685063	40.47036938	40.19237104	40.90502854	40.75407417	40.73982771	41.08922146	319.4951395	254.9648649	0
D1	D	1125	72	43885	8.629508313	26.621665	35.63345354	39.88474604	40.1392525	40.90231813	40.73679104	40.71189	41.09567188	314.3552964	250.7518313	0
D1	D	1125	73	43886	7.416798063	25.36531104	34.73779313	39.31471938	40.09510771	40.89229438	40.72318208	40.69529292	41.09470646	310.3352051	247.4384504	0
D1	D	1125	74	43887	6.438977792	24.28554292	33.95437625	38.75456	40.06720958	40.89134917	40.70155042	40.68984063	41.09281979	306.8762265	244.577267	0
D1	D	1125	75	43888	5.565194021	23.20128146	33.14804646	38.14040854	40.00632854	40.8874775	40.68203813	40.66694229	41.09497083	303.3926878	241.6887352	0
D1	D	1125	76	43889	4.791343875	22.19839646	32.36490917	37.50252813	39.87727167	40.88179938	40.65684646	40.63972479	41.10036875	300.0131887	238.8845616	0
D1	D	1125	77	43890	4.242500146	21.28151208	31.69300938	36.920985	39.6643625	40.86308583	40.6369675	40.61750521	41.10010667	297.0200343	236.4062653	0.8
D1	D	1125	78	43891	4.381585146	20.68163167	31.25027458	36.54218938	39.48473646	40.84376438	40.63368375	40.60937313	41.09725313	295.5244916	235.1474197	0.2
D1	D	1125	79	43892	5.188424417	20.045905	30.53116625	36.07601521	39.22702104	40.80195896	40.6059875	40.5798025	41.090845	294.1471259	233.9412715	3
D1	D	1125	80	43893	4.956687979	19.21523479	29.55607	35.51764063	38.72347167	40.69472479	40.53724438	40.53662104	41.09154792	290.8292432	231.1934563	0
D1	D	1125	81	43894	4.568268292	18.41462771	28.61092688	34.97870271	38.04777854	40.40387708	40.47311583	40.46921667	41.08333688	287.0498506	228.1060947	0
D1	D	1125	82	43895	4.18865225	17.62801354	27.82271188	34.54458896	37.50415854	40.06449375	40.42638167	40.39475938	41.08456917	283.6583291	225.3490683	0
D1	D	1125	83	43896	3.609150479	16.89539854	27.03580042	34.12093396	36.98116563	39.60677521	40.38663938	40.33161104	41.0890025	280.0564771	222.4335308	0
D1	D	1125	84	43897	2.971476354	15.86112083	26.03861208	33.48846792	36.25635042	38.81390729	40.27905521	40.19297417	41.08360021	274.9855645	218.3449957	0
D1	D	1125	85	43898	2.412000625	14.90603958	25.14314813	32.88667583	35.59154792	37.99570625	40.08604021	40.039975	41.06954833	270.1306819	214.4429789	0
D1	D	1125	86	43899	1.894100542	14.00990063	24.30281979	32.30473125	34.95859208	37.21135104	39.90234104	39.84672667	41.04965458	265.4802176	210.7055656	0
D1	D	1125	87	43900	1.428241479	12.98950646	23.35001208	31.68779958	34.33091771	36.36064771	39.70201521	39.55557896	41.0260675	260.4307867	206.6403279	0
D1	D	1125	88	43901	1.104475077	12.03275083	22.52414333	31.07438625	33.76275854	35.53236063	39.48194667	39.20313458	41.0013775	255.7173334	202.8493857	0
D1	D	1125	89	43902	0.911855246	11.09782438	21.8604275	30.43835792	33.06312542	34.67471396	39.20102438	38.81869021	40.97614563	251.0421646	199.1143341	0
D1	D	1125	90	43903	0.791358238	10.23068883	21.41631438	29.74255042	32.36384688	33.9428275	38.93867125	38.50781979	40.95702542	246.8911027	195.80298	0
D1	D	1125	91	43904	0.743397592	9.724165958	20.93107479	28.94145188	31.71888854	33.38849688	38.79221979	38.32023854	40.94845146	243.5083854	193.0607062	0.2
D1	D	1125	92	43905	0.693793642	9.189150542	20.15577813	27.54723854	30.65836979	32.74694625	38.65020104	38.08361646	40.91018063	238.635275	189.0676087	0
D1	D	1125	93	43906	0.709107942	8.423674313	19.21670896	25.90595063	29.27890583	32.01025083	38.52112854	37.80572104	40.85773292	232.729181	184.2345542	9.8
D1	D	1125	94	43907	1.460288313	8.057347792	17.76723021	24.64303667	28.48097833	31.45984188	38.42062667	37.66152083	40.82254625	228.7734169	180.8756151	1.8
D1	D	1125	95	43908	1.14298035	6.518129979	16.20845313	23.10149292	27.30836438	30.64375667	38.26693104	37.4017525	40.73414938	221.3260103	174.7715799	0
D1	D	1125	96	43909	0.922760673	5.315028688	15.13012542	21.79352875	26.25744333	29.85062875	38.1175325	37.18700458	40.66668813	215.2407408	169.8124489	0
D1	D	1125	97	43910	0.929018471	4.816347792	14.43806146	21.01483646	25.64618813	29.31989688	38.00517229	37.04830417	40.62631521	211.8441408	167.0331766	1.2
D1	D	1125	98	43911	3.059164167	7.536376646	13.862045	20.41533042	25.29259833	29.01337521	37.90760625	36.99150396	40.61144042	214.6894404	169.1410736	13.4
D1	D	1125	99	43912	4.066477833	8.172057854	13.47662292	19.93522833	25.07678917	28.82657396	37.842865	36.98667563	40.61122042	214.9945111	169.2934047	3.2
D1	D	1125	100	43913	4.490810625	9.371840417	13.2205525	19.42792271	24.82172021	28.54115521	37.75459938	36.93613833	40.58657979	215.1513192	169.3482161	7.8
D1	D	1125	101	43914	5.418292979	13.42620042	13.21995875	18.44883896	24.55471063	28.1875525	37.63359833	36.8634275	40.55605646	218.3086365	171.7222492	0.4
D1	D	1125	102	43915	4.881024146	13.88457667	13.41433813	17.93567396	24.24122708	27.79973875	37.53588667	36.79034313	40.53913729	217.0219458	170.712097	0
D1	D	1125	103	43916	4.324578104	13.60809625	13.38559208	17.55858479	23.96761771	27.470895	37.44853646	36.74859354	40.52464146	215.0371354	169.1424689	0
D1	D	1125	104	43917	3.728397875	13.04445208	13.28505396	17.21961792	23.72733333	27.17511646	37.38705625	36.70759958	40.50625667	212.7808841	167.3528879	0
D1	D	1125	105	43918	2.950051333	12.27135042	13.09406229	16.97224292	23.50983625	26.89082771	37.32187292	36.6788325	40.48388333	210.1729597	165.2878667	0
D1	D	1125	106	43919	2.413434125	11.38275979	12.8400875	16.82228875	23.36811917	26.61923042	37.25015146	36.65130583	40.46137646	207.8087535	163.413716	0
D1	D	1125	107	43920	2.546551854	10.80306396	12.73474	16.82741104	23.27336354	26.41579979	37.17855167	36.62376938	40.4446125	206.8478637	162.6668221	7.2
D1	D	1125	108	43921	8.033629396	21.02786958	17.8653875	17.85796479	23.62835	26.56493167	37.12367083	36.60942333	40.44306688	229.154294	180.8057787	29
D1	D	1125	109	43922	8.236823104	24.44409792	22.71954167	19.48291708	24.09703063	26.80566979	37.09885896	36.59846625	40.44947667	239.9328821	189.9784689	0
D1	D	1125	110	43923	9.829260958	26.80496792	27.61744146	25.27117688	25.81130063	27.78602271	37.52628688	36.61135229	40.44487938	257.7026891	205.0156876	15.6
D1	D	1125	111	43924	9.428747958	27.37899688	30.04666354	30.12179333	27.00150021	28.12414833	37.46427417	36.60618854	40.44284646	266.6151594	212.7963562	0.2
D1	D	1125	112	43925	8.976187875	27.25022333	30.24738417	31.16377938	27.51391167	28.15995833	37.35123688	36.58359417	40.43798	267.6842558	213.7631774	0
D1	D	1125	113	43926	8.388418646	27.07437833	30.23839917	31.50395375	27.80524375	28.17419042	37.27723	36.56307979	40.43479208	267.4596859	213.6180077	0.2
D1	D	1125	114	43927	8.119220208	26.65718125	30.13437708	31.57152479	27.95040333	28.17568833	37.21528875	36.54407646	40.43439604	266.8021563	213.0964806	1.6
D1	D	1125	115	43928	8.119915667	26.22546438	29.96123938	31.54753146	28.05045208	28.20285375	37.18124042	36.53232708	40.43395333	266.2549775	212.6411915	0.4
D1	D	1125	116	43929	6.959768917	24.91805292	29.38180063	31.30959917	27.99796854	28.15473208	37.16010958	36.52308042	40.42315771	262.82827	209.8723329	0
D1	D	1125	117	43930	6.016523188	23.51579396	28.62933313	30.92330208	27.90609583	28.09998917	37.14425833	36.50673292	40.42337771	259.1654063	206.8817538	2.8
D1	D	1125	118	43931	6.756849813	22.70192	28.02513479	30.48824417	27.84873313	28.08055104	37.13238917	36.48687479	40.42014896	257.9408459	205.8026359	0.4
D1	D	1125	119	43932	5.743924063	21.43443375	26.96965583	29.66147333	27.61446521	27.94164792	37.09626229	36.46873792	40.40257833	253.3331786	201.9942567	0
D1	D	1125	120	43933	4.046954625	19.68293292	25.62929667	28.58460396	27.29074021	27.76181479	37.05092604	36.45289583	40.39545146	246.8956165	196.6988833	0
D1	D	1125	121	43934	3.166021917	18.21775396	24.54615979	27.74036333	27.03950938	27.64373	37.00180667	36.43365396	40.38163833	242.1706373	192.7938927	1.6
D1	D	1125	122	43935	2.678081771	16.96027979	23.60816417	27.04995333	26.85327125	27.56026938	36.96817354	36.41393854	40.37796438	238.4700961	189.7200195	0.4
D1	D	1125	123	43936	6.052427938	18.84821104	23.34225521	26.8325975	26.78337583	27.53969875	36.93173875	36.40253708	40.367605	243.1004471	193.279103	15.2
D1	D	1125	124	43937	6.774417063	21.43245	23.88241854	26.82072396	26.80670917	27.52361646	36.89597896	36.38443292	40.37287333	246.8936204	196.3044695	0
D1	D	1125	125	43938	5.921699188	21.07773854	23.65792396	26.28618208	26.68966792	27.42164479	36.85378604	36.37830917	40.37606229	244.663014	194.4823779	0
D1	D	1125	126	43939	4.892150542	19.90972979	22.95269792	25.49643563	26.50327333	27.28696729	36.80159917	36.37768354	40.37318271	240.5937199	191.1404462	0
D1	D	1125	127	43940	3.663591729	18.18561479	21.98542958	24.57342375	26.26301	27.10805208	36.75143021	36.37417583	40.3618925	235.2666205	186.7726793	0
D1	D	1125	128	43941	3.073107646	16.61431688	20.96400604	23.67485021	26.00390792	26.92697833	36.70015667	36.36590729	40.36012208	230.6833531	182.9827318	4.6
D1	D	1125	129	43942	6.314439208	19.01973229	20.98922146	23.50996396	25.92276375	26.87943417	36.66555125	36.34915438	40.35068875	236.0009492	187.1215483	9
D1	D	1125	130	43943	6.392446938	20.89334396	21.71488646	23.45616583	25.8835025	26.82741313	36.62392667	36.33407375	40.35055563	238.4763149	189.1406312	0
D1	D	1125	131	43944	5.309471208	20.22023021	21.46154	22.86890021	25.68887875	26.68067708	36.56784667	36.32930813	40.34829625	235.4751485	186.7131008	0
D1	D	1125	132	43945	3.962660417	18.61978708	20.66591229	22.03165771	25.44109375	26.49875917	36.51985792	36.32847	40.34072313	230.4089215	182.5808233	0
D1	D	1125	133	43946	5.194288521	18.27800771	20.38477917	21.63677083	25.38620521	26.49182417	36.56130917	36.35343688	40.33266021	230.6192819	182.6635419	29.4
D1	D	1125	134	43947	8.100827542	27.34646479	27.89210125	25.15814479	26.24238313	27.39633083	37.16779833	36.55525396	40.33616125	256.1954659	203.870036	6
D1	D	1125	135	43948	9.153461979	28.59451479	30.26632833	27.88122667	26.21090688	27.36071604	37.00384438	36.43506583	40.33514021	263.2412051	209.9984817	9.4
D1	D	1125	136	43949	9.881448125	29.62213667	32.06570042	31.74976896	26.59282625	27.32178104	36.88359833	36.37647896	40.33137646	270.8251152	216.5980973	2
D1	D	1125	137	43950	8.976739021	29.37181583	32.15951771	32.74512979	27.07645792	27.27857625	36.76745583	36.32935979	40.32902833	271.0340805	216.8793784	0.2
D1	D	1125	138	43951	7.643679771	29.02755479	32.10631875	32.95719938	27.4007825	27.23235854	36.68150104	36.29730625	40.32256125	269.6692623	215.8248458	0.2
D1	D	1125	139	43952	6.084252063	28.26902375	31.98343521	32.95858125	27.57357333	27.21500083	36.63004229	36.27073896	40.31152979	267.2961775	213.9531184	0.2
D1	D	1125	140	43953	4.246134729	26.579405	31.64770292	32.77384083	27.63882167	27.19496063	36.59082667	36.26497604	40.30887021	263.2455387	210.7283925	0
D1	D	1125	141	43954	2.543797396	23.69566208	30.75288479	32.184955	27.603365	27.11622063	36.55770938	36.25920833	40.29287396	257.0066766	205.684855	0
D1	D	1125	142	43955	1.371219356	20.56436813	29.08953667	30.87910938	27.40891146	26.9460825	36.52415917	36.26267	40.27753958	249.3235962	199.343857	0
D1	D	1125	143	43956	0.791686496	18.37743	27.39219146	29.41417938	27.13853646	26.82086396	36.50223667	36.25276167	40.25953938	242.9494255	194.0011513	0
D1	D	1125	144	43957	0.551604921	16.55280063	26.06105979	28.24202333	26.81785583	26.68523688	36.47581542	36.22114229	40.23018354	237.8377226	189.7262898	0
D1	D	1125	145	43958	0.356344767	14.86469063	24.85586854	27.13208208	26.43016625	26.50192125	36.43899958	36.19145458	40.20086063	232.9723883	185.6720892	0
D1	D	1125	146	43959	0.240774115	13.32162458	23.5079525	25.87255104	26.01572667	26.30552417	36.41017146	36.17539979	40.16553771	228.015262	181.5120532	0
D1	D	1125	147	43960	0.167855617	12.07673	22.38973813	24.74295813	25.62770208	26.135825	36.38348396	36.17713063	40.14032271	223.8417462	178.0055398	1
D1	D	1125	148	43961	0.369178592	13.13885375	21.12882063	23.46419042	25.50036667	26.13061292	36.37294792	36.1679475	40.13956833	222.4124867	176.5859261	7.4
D1	D	1125	149	43962	0.793260883	13.55346042	20.40848979	22.81827333	25.42733	26.14966063	36.36409688	36.134035	40.13277604	221.781383	175.928492	8.2
D1	D	1125	150	43963	1.220970938	13.19014	19.83200958	22.39847688	25.39153604	26.16206667	36.35721021	36.10525667	40.12717729	220.7848443	175.0298304	2
D1	D	1125	151	43964	1.442017896	13.38334438	19.43155354	22.09181938	25.34038854	26.16954917	36.34034479	36.07079063	40.12766771	220.397476	174.6431516	3.2
D1	D	1125	152	43965	1.854927	13.64868333	19.13924542	21.68630604	25.28457083	26.15746875	36.31883438	36.03814958	40.11967271	220.247858	174.4442489	0.6
D1	D	1125	153	43966	1.638426667	12.94926417	18.62226854	21.24777917	25.20842479	26.15153417	36.30894375	36.01643354	40.11239021	218.255465	172.7762612	0.2
D1	D	1125	154	43967	1.369342063	12.63633667	18.20575958	20.66935875	25.12176938	26.15923146	36.29825625	35.99849917	40.10701604	216.5655694	171.3394971	0.4
D1	D	1125	155	43968	2.251564042	13.47261542	17.90570438	20.14567771	25.05905917	26.1770875	36.303975	35.98466458	40.09613125	217.396479	171.8884346	3.4
D1	D	1125	156	43969	1.87267975	13.02953146	17.52711833	19.64377458	25.01652125	26.21336646	36.31813125	35.96651167	40.09248813	215.6801229	170.4408313	0
D1	D	1125	157	43970	1.640406208	13.03170542	17.31328125	19.2872675	24.97974	26.24391083	36.33163125	35.95709083	40.08871292	214.8737462	169.7413676	0
D2	D	1112	20	43833	40.40516648	40.74998231	40.56912231	40.49451769	40.56152462	40.33780923	41.10713615	41.82956538	42.40564538	368.4604696	276.4067353	0.4
D2	D	1112	21	43834	38.60118188	40.75311167	40.57925375	40.49819	40.56904063	40.35795188	41.13360125	41.85659021	41.50369792	365.8526192	274.858013	0
D2	D	1112	22	43835	38.04757063	40.74360479	40.57814542	40.49205313	40.57092938	40.37050708	41.14545292	41.86942	42.43973479	366.2574181	275.3959122	0
D2	D	1112	23	43836	37.655905	40.75220222	40.57928056	40.49058389	40.57283611	40.37214778	41.14168	41.87075556	42.44850833	365.8838994	275.218859	0
D2	D	1112	24	43837	37.37193656	40.72610813	40.57118563	40.49112375	40.57619688	40.37575219	41.14703875	41.87756281	42.44846	365.5853647	275.0779317	0.2
D2	D	1112	25	43838	36.86210042	40.72450042	40.56208667	40.48284521	40.57261875	40.38301813	41.15511167	41.88530875	42.46036917	365.0879592	274.8415797	0.2
D2	D	1112	26	43839	36.30175813	40.71169	40.54982229	40.47367708	40.56884063	40.39118208	41.16071875	41.88900958	42.46156167	364.5082602	274.558134	0
D2	D	1112	27	43840	34.59972396	40.71477417	40.55009917	40.47125625	40.57391146	40.39311313	41.1609625	41.89586604	42.47066	362.8303667	273.7546156	0
D2	D	1112	28	43841	33.41867583	40.71194979	40.53581167	40.46554875	40.57823521	40.39443104	41.157355	41.89882708	42.47061583	361.6314502	273.1694297	0
D2	D	1112	29	43842	32.603221	40.6820914	40.5213378	40.4602532	40.5779448	40.400367	41.1652894	41.9082176	42.4799456	360.7986678	272.7703686	0
D2	D	1112	30	43843	31.92724667	40.60385938	40.5054175	40.45348313	40.57798688	40.40228146	41.16671563	41.91308104	42.47697583	360.0270475	272.390629	0
D2	D	1112	31	43844	31.02081458	40.29521188	40.48708542	40.44319083	40.57416083	40.40057167	41.17042604	41.90716396	42.47852167	358.7771469	271.7737371	0
